"city","tzadj_hour","Weekday","Journeys"
"dijon",15,0,25.6190476190476
"dijon",15,1,33.3846153846154
"dijon",16,0,23.6666666666667
"dijon",16,1,43.25
"dijon",17,0,29.0952380952381
"dijon",17,1,61.4615384615385
"dijon",18,0,26.8095238095238
"dijon",18,1,66.04
"dijon",19,0,24.1363636363636
"dijon",19,1,57.3529411764706
"dijon",20,0,20.952380952381
"dijon",20,1,36.5098039215686
"dijon",21,0,15.5238095238095
"dijon",21,1,21.8823529411765
"dijon",22,0,12.4761904761905
"dijon",22,1,21.5961538461538
"dijon",23,0,8.95238095238095
"dijon",23,1,15.3461538461538
"dingtao",0,0,11.0909090909091
"dingtao",0,1,10.3666666666667
"dingtao",1,0,12.7272727272727
"dingtao",1,1,13.1
"dingtao",2,0,11.2727272727273
"dingtao",2,1,10.2666666666667
"dingtao",3,0,12.8181818181818
"dingtao",3,1,10.0666666666667
"dingtao",4,0,11
"dingtao",4,1,11.8965517241379
"dingtao",5,0,11.5454545454545
"dingtao",5,1,11.6333333333333
"dingtao",6,0,29.1818181818182
"dingtao",6,1,31.4666666666667
"dingtao",7,0,35.5833333333333
"dingtao",7,1,41.4827586206897
"dingtao",8,0,38.3333333333333
"dingtao",8,1,41.2
"dingtao",9,0,36.4166666666667
"dingtao",9,1,36.6
"dingtao",10,0,27.75
"dingtao",10,1,24.3
"dingtao",11,0,24.5833333333333
"dingtao",11,1,27.5
"dingtao",12,0,22.75
"dingtao",12,1,29.1666666666667
"dingtao",13,0,20.75
"dingtao",13,1,20.7333333333333
"dingtao",14,0,22.3333333333333
"dingtao",14,1,24.9
"dingtao",15,0,23.5833333333333
"dingtao",15,1,20.7
"dingtao",16,0,28.25
"dingtao",16,1,24.3
"dingtao",17,0,31.5
"dingtao",17,1,31.8
"dingtao",18,0,48.0833333333333
"dingtao",18,1,48.7333333333333
"dingtao",19,0,27.3333333333333
"dingtao",19,1,32.3
"dingtao",20,0,23.25
"dingtao",20,1,24.6333333333333
"dingtao",21,0,21
"dingtao",21,1,19.7666666666667
"dingtao",22,0,17
"dingtao",22,1,17.1
"dingtao",23,0,14.6666666666667
"dingtao",23,1,12.6
"dobrich",15,0,1
"dordrecht",7,1,1.5
"dordrecht",8,0,1
"dordrecht",9,1,2.33333333333333
"dordrecht",10,1,1
"dordrecht",11,1,1
"dordrecht",12,1,1
"dordrecht",13,1,1
"dordrecht",15,0,1
"dordrecht",15,1,1
"dordrecht",16,0,1
"dordrecht",16,1,1.16666666666667
"dordrecht",17,1,1.14285714285714
"dordrecht",18,1,1
"dordrecht",21,0,3
"dordrecht",21,1,1.66666666666667
"dortmund",0,0,9.92
"dortmund",0,1,11.9291338582677
"dortmund",1,0,16.5192307692308
"dortmund",1,1,5.73949579831933
"dortmund",2,0,11.98
"dortmund",2,1,4.3125
"dortmund",3,0,8.52
"dortmund",3,1,3.85714285714286
"dortmund",4,0,6.16326530612245
"dortmund",4,1,2.6875
"dortmund",5,0,4.23913043478261
"dortmund",5,1,3.12727272727273
"dortmund",6,0,2.84444444444444
"dortmund",6,1,9.34375
"dortmund",7,0,3.68181818181818
"dortmund",7,1,28.8682170542636
"dortmund",8,0,6.21739130434783
"dortmund",8,1,28.4296875
"dortmund",9,0,7.45833333333333
"dortmund",9,1,21.96875
"dortmund",10,0,11.6274509803922
"dortmund",10,1,21.4651162790698
"dortmund",11,0,13.1176470588235
"dortmund",11,1,22.2
"dortmund",12,0,17.5686274509804
"dortmund",12,1,25.953488372093
"dortmund",13,0,19.3962264150943
"dortmund",13,1,26.2170542635659
"dortmund",14,0,18.5471698113208
"dortmund",14,1,26.1472868217054
"dortmund",15,0,19.0566037735849
"dortmund",15,1,32.609375
"dortmund",16,0,18.5192307692308
"dortmund",16,1,40.046875
"dortmund",17,0,17.6415094339623
"dortmund",17,1,40.3953488372093
"dortmund",18,0,19.0566037735849
"dortmund",18,1,35.1328125
"dortmund",19,0,18.1698113207547
"dortmund",19,1,29.8503937007874
"dortmund",20,0,18.0566037735849
"dortmund",20,1,23.703125
"dortmund",21,0,17
"dortmund",21,1,18.765625
"dortmund",22,0,12.75
"dortmund",22,1,17.0859375
"dortmund",23,0,9.11320754716981
"dortmund",23,1,12.984375
"drammen",0,1,1.25
"drammen",1,0,1.5
"drammen",1,1,1
"drammen",2,1,1
"drammen",3,0,1
"drammen",4,0,1
"drammen",4,1,1.6
"drammen",5,0,1
"drammen",5,1,1
"drammen",6,0,1.28571428571429
"drammen",6,1,2.82352941176471
"drammen",7,0,1.71428571428571
"drammen",7,1,4.14814814814815
"drammen",8,0,1.4
"drammen",8,1,4.6078431372549
"drammen",9,0,2.14285714285714
"drammen",9,1,2.5
"drammen",10,0,1.6
"drammen",10,1,1.85185185185185
"drammen",11,0,1.66666666666667
"drammen",11,1,1.96969696969697
"drammen",12,0,1.44444444444444
"drammen",12,1,1.96774193548387
"drammen",13,0,2.42857142857143
"drammen",13,1,2.75675675675676
"drammen",14,0,2.14285714285714
"drammen",14,1,2.95833333333333
"drammen",15,0,2
"drammen",15,1,4.51923076923077
"drammen",16,0,1.45454545454545
"drammen",16,1,3.90196078431373
"drammen",17,0,2.23529411764706
"drammen",17,1,2.6
"drammen",18,0,1.28571428571429
"drammen",18,1,2.17777777777778
"drammen",19,0,1.85714285714286
"drammen",19,1,1.95
"drammen",20,0,1.5
"drammen",20,1,2.44117647058824
"drammen",21,0,1.5
"drammen",21,1,1.48571428571429
"drammen",22,0,1.57142857142857
"drammen",22,1,1.61363636363636
"drammen",23,0,1
"drammen",23,1,1.19047619047619
"dresden",0,0,12.6923076923077
"dresden",0,1,14.921875
"dresden",1,0,14.4230769230769
"dresden",1,1,9.7734375
"dresden",2,0,13.1176470588235
"dresden",2,1,6.1496062992126
"dresden",3,0,8.80392156862745
"dresden",3,1,4.2741935483871
"dresden",4,0,7.14
"dresden",4,1,3
"dresden",5,0,4.41666666666667
"dresden",5,1,3.74193548387097
"dresden",6,0,4.74509803921569
"dresden",6,1,13.84375
"dresden",7,0,6.80392156862745
"dresden",7,1,25.4573643410853
"dresden",8,0,11.54
"dresden",8,1,30.8203125
"dresden",9,0,16.76
"dresden",9,1,32.9140625
"dresden",10,0,22.3921568627451
"dresden",10,1,37.3643410852713
"dresden",11,0,24.4313725490196
"dresden",11,1,39.7538461538462
"dresden",12,0,27.9230769230769
"dresden",12,1,50.922480620155
"dresden",13,0,29.3584905660377
"dresden",13,1,45.093023255814
"dresden",14,0,29.0566037735849
"dresden",14,1,50.3255813953488
"dresden",15,0,29.6981132075472
"dresden",15,1,41.8682170542636
"dresden",16,0,31.9056603773585
"dresden",16,1,52.703125
"dresden",17,0,32.0754716981132
"dresden",17,1,46.0542635658915
"dresden",18,0,34.622641509434
"dresden",18,1,49.40625
"dresden",19,0,31.3396226415094
"dresden",19,1,41.390625
"dresden",20,0,29.1698113207547
"dresden",20,1,35.9140625
"dresden",21,0,22.9622641509434
"dresden",21,1,27.078125
"dresden",22,0,20.1132075471698
"dresden",22,1,24.0234375
"dresden",23,0,16.4528301886792
"dresden",23,1,19.9140625
"dubai",0,0,4
"dubai",0,1,1.66666666666667
"dubai",1,0,1
"dubai",1,1,2
"dubai",2,0,1
"dubai",2,1,2
"dubai",3,1,1
"dubai",4,0,1
"dubai",7,1,1
"dubai",8,0,1
"dubai",8,1,1
"dubai",9,0,3.5
"dubai",9,1,5.5
"dubai",10,0,2.5
"dubai",10,1,1.42857142857143
"dubai",11,0,1.66666666666667
"dubai",11,1,1
"dubai",12,0,4
"dubai",12,1,1.5
"dubai",13,0,1.8
"dubai",13,1,3.8
"dubai",14,0,7
"dubai",14,1,2.66666666666667
"dubai",15,0,1
"dubai",15,1,2
"dubai",16,0,1
"dubai",16,1,2.5
"dubai",17,0,2.57142857142857
"dubai",17,1,3.42857142857143
"dubai",18,0,2.75
"dubai",18,1,6.66666666666667
"dubai",19,0,1.33333333333333
"dubai",19,1,2.7
"dubai",20,0,2.16666666666667
"dubai",20,1,3.6
"dubai",21,0,1
"dubai",21,1,2.625
"dubai",22,0,1
"dubai",22,1,2
"dubai",23,0,1
"dubai",23,1,1.4
"dublinalt",0,0,120.981132075472
"dublinalt",0,1,67.937984496124
"dublinalt",1,1,18.1538461538462
"dublinalt",2,0,1
"dublinalt",2,1,15.9
"dublinalt",3,0,1
"dublinalt",3,1,20.75
"dublinalt",4,0,1
"dublinalt",4,1,12
"dublinalt",5,0,47.5471698113208
"dublinalt",5,1,134.523076923077
"dublinalt",6,0,108.703703703704
"dublinalt",6,1,390.430769230769
"dublinalt",7,0,149.703703703704
"dublinalt",7,1,757.115384615385
"dublinalt",8,0,186.481481481481
"dublinalt",8,1,1116.76153846154
"dublinalt",9,0,225.944444444444
"dublinalt",9,1,511.5
"dublinalt",10,0,265.351851851852
"dublinalt",10,1,300.1
"dublinalt",11,0,299.388888888889
"dublinalt",11,1,260.076923076923
"dublinalt",12,0,333
"dublinalt",12,1,461.723076923077
"dublinalt",13,0,346.111111111111
"dublinalt",13,1,467.884615384615
"dublinalt",14,0,345.907407407407
"dublinalt",14,1,344.846153846154
"dublinalt",15,0,347.574074074074
"dublinalt",15,1,396.723076923077
"dublinalt",16,0,330.5
"dublinalt",16,1,702.503875968992
"dublinalt",17,0,331.037037037037
"dublinalt",17,1,992.4
"dublinalt",18,0,320.555555555556
"dublinalt",18,1,681.169230769231
"dublinalt",19,0,298
"dublinalt",19,1,472.969230769231
"dublinalt",20,0,243.796296296296
"dublinalt",20,1,335.446153846154
"dublinalt",21,0,200.296296296296
"dublinalt",21,1,288.876923076923
"dublinalt",22,0,184.018518518519
"dublinalt",22,1,245.697674418605
"dublinalt",23,0,174.094339622642
"dublinalt",23,1,191.3
"duisburg",0,0,7.01923076923077
"duisburg",0,1,6.8595041322314
"duisburg",1,0,6.27450980392157
"duisburg",1,1,4.875
"duisburg",2,0,5
"duisburg",2,1,4.34831460674157
"duisburg",3,0,3.31111111111111
"duisburg",3,1,2.98809523809524
"duisburg",4,0,2.65
"duisburg",4,1,3.28571428571429
"duisburg",5,0,2.2
"duisburg",5,1,3.69811320754717
"duisburg",6,0,2.17647058823529
"duisburg",6,1,11.7857142857143
"duisburg",7,0,2.15789473684211
"duisburg",7,1,23.2755905511811
"duisburg",8,0,4.11904761904762
"duisburg",8,1,27.5669291338583
"duisburg",9,0,5.72340425531915
"duisburg",9,1,19.9606299212598
"duisburg",10,0,8.84615384615385
"duisburg",10,1,18.0852713178295
"duisburg",11,0,9.28846153846154
"duisburg",11,1,20
"duisburg",12,0,11.0769230769231
"duisburg",12,1,22.7519379844961
"duisburg",13,0,11.9615384615385
"duisburg",13,1,21.015503875969
"duisburg",14,0,12.6792452830189
"duisburg",14,1,19.2558139534884
"duisburg",15,0,11.7169811320755
"duisburg",15,1,25.062015503876
"duisburg",16,0,12.6603773584906
"duisburg",16,1,27.1796875
"duisburg",17,0,13.7307692307692
"duisburg",17,1,24.031007751938
"duisburg",18,0,14.6603773584906
"duisburg",18,1,20.5859375
"duisburg",19,0,12.5094339622642
"duisburg",19,1,18.453125
"duisburg",20,0,14.0943396226415
"duisburg",20,1,16.609375
"duisburg",21,0,12.7547169811321
"duisburg",21,1,14.28125
"duisburg",22,0,9.67307692307692
"duisburg",22,1,10.640625
"duisburg",23,0,7.13207547169811
"duisburg",23,1,8.73228346456693
"dusseldorf",0,0,2.61538461538462
"dusseldorf",0,1,1.98529411764706
"dusseldorf",1,0,2.57894736842105
"dusseldorf",1,1,1.83636363636364
"dusseldorf",2,0,2.03030303030303
"dusseldorf",2,1,1.625
"dusseldorf",3,0,2
"dusseldorf",3,1,1.14285714285714
"dusseldorf",4,0,1.38461538461538
"dusseldorf",4,1,1.23076923076923
"dusseldorf",5,0,1.66666666666667
"dusseldorf",5,1,1.04545454545455
"dusseldorf",6,0,1.625
"dusseldorf",6,1,1.6875
"dusseldorf",7,0,1.3
"dusseldorf",7,1,2.57657657657658
"dusseldorf",8,0,2.21739130434783
"dusseldorf",8,1,4.00884955752212
"dusseldorf",9,0,1.94285714285714
"dusseldorf",9,1,3
"dusseldorf",10,0,4.06382978723404
"dusseldorf",10,1,2.52212389380531
"dusseldorf",11,0,8.04166666666667
"dusseldorf",11,1,3.23148148148148
"dusseldorf",12,0,7.66666666666667
"dusseldorf",12,1,3.49166666666667
"dusseldorf",13,0,8.6078431372549
"dusseldorf",13,1,3.75925925925926
"dusseldorf",14,0,7.71153846153846
"dusseldorf",14,1,3.78571428571429
"dusseldorf",15,0,7.29411764705882
"dusseldorf",15,1,3.30909090909091
"dusseldorf",16,0,6.82352941176471
"dusseldorf",16,1,4.04201680672269
"dusseldorf",17,0,5.10416666666667
"dusseldorf",17,1,5.21951219512195
"dusseldorf",18,0,4.87755102040816
"dusseldorf",18,1,6
"dusseldorf",19,0,3.91489361702128
"dusseldorf",19,1,4.95121951219512
"dusseldorf",20,0,3.72340425531915
"dusseldorf",20,1,4.42016806722689
"dusseldorf",21,0,3.175
"dusseldorf",21,1,2.94174757281553
"dusseldorf",22,0,2.45945945945946
"dusseldorf",22,1,2.68316831683168
"dusseldorf",23,0,2.2
"dusseldorf",23,1,2
"eastbay",0,0,17.3396226415094
"eastbay",0,1,9.65625
"eastbay",1,0,9.47169811320755
"eastbay",1,1,5.41739130434783
"eastbay",2,0,6.30188679245283
"eastbay",2,1,4.9
"eastbay",3,0,4.68888888888889
"eastbay",3,1,6.7787610619469
"eastbay",4,0,4.11428571428571
"eastbay",4,1,5.9051724137931
"eastbay",5,0,3.66666666666667
"eastbay",5,1,14.4307692307692
"eastbay",6,0,13.6037735849057
"eastbay",6,1,42.1860465116279
"eastbay",7,0,27.7592592592593
"eastbay",7,1,122.153846153846
"eastbay",8,0,41.6111111111111
"eastbay",8,1,176.162790697674
"eastbay",9,0,54.7592592592593
"eastbay",9,1,131.907692307692
"eastbay",10,0,69.6666666666667
"eastbay",10,1,74.5846153846154
"eastbay",11,0,76.8148148148148
"eastbay",11,1,60.3846153846154
"eastbay",12,0,91.4074074074074
"eastbay",12,1,77.9538461538462
"eastbay",13,0,89.962962962963
"eastbay",13,1,69.1846153846154
"eastbay",14,0,81.6481481481482
"eastbay",14,1,61.0923076923077
"eastbay",15,0,86.5740740740741
"eastbay",15,1,76.5193798449612
"eastbay",16,0,99.8490566037736
"eastbay",16,1,97.6307692307692
"eastbay",17,0,118.981132075472
"eastbay",17,1,153.236641221374
"eastbay",18,0,116.924528301887
"eastbay",18,1,153.809160305344
"eastbay",19,0,81.2264150943396
"eastbay",19,1,102.430769230769
"eastbay",20,0,55.8846153846154
"eastbay",20,1,73.7384615384615
"eastbay",21,0,44.0943396226415
"eastbay",21,1,48.2384615384615
"eastbay",22,0,33.0192307692308
"eastbay",22,1,27.4615384615385
"eastbay",23,0,23.3076923076923
"eastbay",23,1,16.8461538461538
"edinburgh",0,0,2.25
"edinburgh",0,1,2.66666666666667
"edinburgh",1,0,2
"edinburgh",1,1,1.33333333333333
"edinburgh",2,0,1.5
"edinburgh",2,1,1
"edinburgh",3,0,2.33333333333333
"edinburgh",3,1,1.33333333333333
"edinburgh",4,0,1.66666666666667
"edinburgh",5,0,4
"edinburgh",6,0,1
"edinburgh",6,1,1
"edinburgh",7,0,2
"edinburgh",7,1,2
"edinburgh",8,0,2.33333333333333
"edinburgh",8,1,8.22222222222222
"edinburgh",9,0,3.75
"edinburgh",9,1,9.9
"edinburgh",10,0,8.5
"edinburgh",10,1,9.1
"edinburgh",11,0,16.75
"edinburgh",11,1,12.5
"edinburgh",12,0,21.25
"edinburgh",12,1,13.1
"edinburgh",13,0,20.25
"edinburgh",13,1,12.6
"edinburgh",14,0,20
"edinburgh",14,1,10.2
"edinburgh",15,0,23
"edinburgh",15,1,9.5
"edinburgh",16,0,18.25
"edinburgh",16,1,16.5
"edinburgh",17,0,19
"edinburgh",17,1,22.5
"edinburgh",18,0,17
"edinburgh",18,1,20
"edinburgh",19,0,12.25
"edinburgh",19,1,13.8
"edinburgh",20,0,9.25
"edinburgh",20,1,9.8
"edinburgh",21,0,3.5
"edinburgh",21,1,8.77777777777778
"edinburgh",22,0,4.66666666666667
"edinburgh",22,1,5.55555555555556
"edinburgh",23,0,6
"edinburgh",23,1,4.75
"elpaso",0,0,3.625
"elpaso",0,1,2.71428571428571
"elpaso",1,0,4.33333333333333
"elpaso",1,1,3
"elpaso",2,0,4.5
"elpaso",2,1,2
"elpaso",7,0,1
"elpaso",7,1,1
"elpaso",8,0,1.5
"elpaso",8,1,1
"elpaso",9,0,3
"elpaso",9,1,1.375
"elpaso",10,0,2.5
"elpaso",10,1,4.44444444444444
"elpaso",11,0,1.33333333333333
"elpaso",11,1,3.88888888888889
"elpaso",12,0,2.5
"elpaso",12,1,6.66666666666667
"elpaso",13,0,1.33333333333333
"elpaso",13,1,3.375
"elpaso",14,0,4.33333333333333
"elpaso",14,1,2.16666666666667
"elpaso",15,0,2.8
"elpaso",15,1,2.83333333333333
"elpaso",16,0,4.75
"elpaso",16,1,2
"elpaso",17,0,2.75
"elpaso",17,1,4.16666666666667
"elpaso",18,0,2.83333333333333
"elpaso",18,1,3.30769230769231
"elpaso",19,0,4.5
"elpaso",19,1,6.13333333333333
"elpaso",20,0,9.6
"elpaso",20,1,4.07692307692308
"elpaso",21,0,7.625
"elpaso",21,1,5.46666666666667
"elpaso",22,0,12.5
"elpaso",22,1,4.38461538461539
"elpaso",23,0,5.5
"elpaso",23,1,3.5
"erfurt",0,1,1.5
"erfurt",1,0,1.66666666666667
"erfurt",1,1,1
"erfurt",2,0,1
"erfurt",2,1,2
"erfurt",3,0,1
"erfurt",3,1,1.2
"erfurt",4,1,1
"erfurt",5,0,1
"erfurt",5,1,2
"erfurt",6,0,1.25
"erfurt",6,1,2.66666666666667
"erfurt",7,0,1.5
"erfurt",7,1,1.28571428571429
"erfurt",8,0,2
"erfurt",8,1,1.5
"erfurt",9,0,1.33333333333333
"erfurt",9,1,3.33333333333333
"erfurt",10,0,2.5
"erfurt",10,1,1.75
"erfurt",11,0,1.66666666666667
"erfurt",11,1,1.625
"erfurt",12,0,2.2
"erfurt",12,1,1
"erfurt",13,0,3.33333333333333
"erfurt",13,1,1.66666666666667
"erfurt",14,0,1.2
"erfurt",14,1,1.33333333333333
"erfurt",15,0,1
"erfurt",15,1,2.16666666666667
"erfurt",16,0,1.33333333333333
"erfurt",16,1,1.875
"erfurt",17,0,2.66666666666667
"erfurt",17,1,1.83333333333333
"erfurt",18,0,3.33333333333333
"erfurt",18,1,3
"erfurt",19,0,1.5
"erfurt",19,1,2.2
"erfurt",20,0,1.75
"erfurt",20,1,1.22222222222222
"erfurt",21,0,1.66666666666667
"erfurt",21,1,1.5
"erfurt",22,0,1.5
"erfurt",22,1,1
"erfurt",23,0,2
"erfurt",23,1,1.57142857142857
"essen",0,0,7.93877551020408
"essen",0,1,7.36220472440945
"essen",1,0,8.18367346938776
"essen",1,1,3.50833333333333
"essen",2,0,6.86
"essen",2,1,2.74509803921569
"essen",3,0,3.95454545454545
"essen",3,1,2.12328767123288
"essen",4,0,3.04255319148936
"essen",4,1,1.67105263157895
"essen",5,0,3.6304347826087
"essen",5,1,2.10666666666667
"essen",6,0,3.13636363636364
"essen",6,1,6.50406504065041
"essen",7,0,2.70454545454545
"essen",7,1,12.21875
"essen",8,0,5.71428571428571
"essen",8,1,16.896
"essen",9,0,5.21739130434783
"essen",9,1,13.976
"essen",10,0,7.3265306122449
"essen",10,1,14.78125
"essen",11,0,10.530612244898
"essen",11,1,14.3230769230769
"essen",12,0,11.0980392156863
"essen",12,1,12.7364341085271
"essen",13,0,11.62
"essen",13,1,12.96875
"essen",14,0,12.82
"essen",14,1,12.3410852713178
"essen",15,0,12.5
"essen",15,1,14.1015625
"essen",16,0,11.2040816326531
"essen",16,1,16.2265625
"essen",17,0,10.1020408163265
"essen",17,1,17.2170542635659
"essen",18,0,10.52
"essen",18,1,16.5234375
"essen",19,0,8.93877551020408
"essen",19,1,16.1574803149606
"essen",20,0,9.8125
"essen",20,1,13.1171875
"essen",21,0,8.12
"essen",21,1,11.3984375
"essen",22,0,7.89583333333333
"essen",22,1,10.015625
"essen",23,0,6.62
"essen",23,1,9.11811023622047
"exeter",0,0,1
"exeter",0,1,1.36363636363636
"exeter",1,0,1
"exeter",1,1,2.5
"exeter",2,0,1
"exeter",2,1,1
"exeter",3,0,1
"exeter",3,1,1.5
"exeter",5,0,1
"exeter",5,1,1
"exeter",6,0,1
"exeter",7,0,3
"exeter",7,1,1.27692307692308
"exeter",8,0,1.875
"exeter",8,1,1.61971830985915
"exeter",9,0,1.4
"exeter",9,1,1.86904761904762
"exeter",10,0,1.52380952380952
"exeter",10,1,1.79166666666667
"exeter",11,0,1.80769230769231
"exeter",11,1,2.11111111111111
"exeter",12,0,2.15625
"exeter",12,1,2.44117647058824
"exeter",13,0,2.05714285714286
"exeter",13,1,2.22093023255814
"exeter",14,0,2.1
"exeter",14,1,1.85135135135135
"exeter",15,0,2.5625
"exeter",15,1,2.07368421052632
"exeter",16,0,2.32
"exeter",16,1,2.42105263157895
"exeter",17,0,2.28
"exeter",17,1,2.57017543859649
"exeter",18,0,1.59375
"exeter",18,1,2
"exeter",19,0,1.96551724137931
"exeter",19,1,1.86075949367089
"exeter",20,0,1.96296296296296
"exeter",20,1,1.78947368421053
"exeter",21,0,1.31818181818182
"exeter",21,1,1.525
"exeter",22,0,2.2
"exeter",22,1,1.375
"exeter",23,0,1.25
"exeter",23,1,1.47368421052632
"fenhuzhen",0,0,8.1875
"fenhuzhen",0,1,8.85714285714286
"fenhuzhen",1,0,5.78260869565217
"fenhuzhen",1,1,6.45045045045045
"fenhuzhen",2,0,6.59183673469388
"fenhuzhen",2,1,7.44166666666667
"fenhuzhen",3,0,4.69767441860465
"fenhuzhen",3,1,7.94117647058824
"fenhuzhen",4,0,5.45454545454545
"fenhuzhen",4,1,6.95
"fenhuzhen",5,0,14.9019607843137
"fenhuzhen",5,1,14.7364341085271
"fenhuzhen",6,0,25.0196078431373
"fenhuzhen",6,1,25.2578125
"fenhuzhen",7,0,54
"fenhuzhen",7,1,66.1796875
"fenhuzhen",8,0,58.3076923076923
"fenhuzhen",8,1,60.6434108527132
"fenhuzhen",9,0,50.2549019607843
"fenhuzhen",9,1,47.8671875
"fenhuzhen",10,0,41.6730769230769
"fenhuzhen",10,1,33.7086614173228
"fenhuzhen",11,0,40.3653846153846
"fenhuzhen",11,1,36.6692913385827
"fenhuzhen",12,0,36.7115384615385
"fenhuzhen",12,1,29.2992125984252
"fenhuzhen",13,0,44.5192307692308
"fenhuzhen",13,1,42.007874015748
"fenhuzhen",14,0,47
"fenhuzhen",14,1,38.5234375
"fenhuzhen",15,0,47.3653846153846
"fenhuzhen",15,1,42.0625
"fenhuzhen",16,0,53.0769230769231
"fenhuzhen",16,1,43.6535433070866
"fenhuzhen",17,0,61.5
"fenhuzhen",17,1,60.2248062015504
"fenhuzhen",18,0,77.2692307692308
"fenhuzhen",18,1,75.8604651162791
"fenhuzhen",19,0,66.4807692307692
"fenhuzhen",19,1,60.6875
"fenhuzhen",20,0,52.0769230769231
"fenhuzhen",20,1,50.203125
"fenhuzhen",21,0,30.5384615384615
"fenhuzhen",21,1,30.859375
"fenhuzhen",22,0,17.8269230769231
"fenhuzhen",22,1,18.0866141732283
"fenhuzhen",23,0,11.3076923076923
"fenhuzhen",23,1,10.568
"flensburg",0,1,1
"flensburg",1,0,1.5
"flensburg",1,1,1
"flensburg",2,1,1
"flensburg",3,1,1
"flensburg",4,1,1
"flensburg",5,0,1.5
"flensburg",5,1,1.33333333333333
"flensburg",6,0,2
"flensburg",6,1,1.28571428571429
"flensburg",7,0,1
"flensburg",7,1,1.05882352941176
"flensburg",8,0,1.66666666666667
"flensburg",8,1,1.18181818181818
"flensburg",9,0,1.375
"flensburg",9,1,1.5
"flensburg",10,0,2.22222222222222
"flensburg",10,1,2.51851851851852
"flensburg",11,0,2
"flensburg",11,1,1.70833333333333
"flensburg",12,0,1.83333333333333
"flensburg",12,1,1.6
"flensburg",13,0,2
"flensburg",13,1,1.19230769230769
"flensburg",14,0,1.8125
"flensburg",14,1,1.5
"flensburg",15,0,1.92307692307692
"flensburg",15,1,1.3
"flensburg",16,0,1.57142857142857
"flensburg",16,1,1.45454545454545
"flensburg",17,0,1.92857142857143
"flensburg",17,1,1.6551724137931
"flensburg",18,0,1.5
"flensburg",18,1,1.63888888888889
"flensburg",19,0,2
"flensburg",19,1,1.42105263157895
"flensburg",20,0,1.9
"flensburg",20,1,1.17391304347826
"flensburg",21,0,1.22222222222222
"flensburg",21,1,1
"flensburg",22,0,2
"flensburg",22,1,1.5
"flensburg",23,0,1.33333333333333
"flensburg",23,1,1.16666666666667
"fortworth",0,0,3.93548387096774
"fortworth",0,1,2.47368421052632
"fortworth",1,0,3.68181818181818
"fortworth",1,1,2.07407407407407
"fortworth",2,0,2.5
"fortworth",2,1,2
"fortworth",3,0,2.55555555555556
"fortworth",3,1,1.42857142857143
"fortworth",4,0,1
"fortworth",4,1,1.18181818181818
"fortworth",5,0,1.27272727272727
"fortworth",5,1,1.61111111111111
"fortworth",6,0,1.54545454545455
"fortworth",6,1,1.86
"fortworth",7,0,5.5
"fortworth",7,1,2.75423728813559
"fortworth",8,0,8.85416666666667
"fortworth",8,1,4.86290322580645
"fortworth",9,0,10.1538461538462
"fortworth",9,1,7.82307692307692
"fortworth",10,0,11.9411764705882
"fortworth",10,1,8.19047619047619
"fortworth",11,0,13.622641509434
"fortworth",11,1,8.90551181102362
"fortworth",12,0,14.1153846153846
"fortworth",12,1,8.4453125
"fortworth",13,0,15.3207547169811
"fortworth",13,1,6.62204724409449
"fortworth",14,0,16.8269230769231
"fortworth",14,1,5.65873015873016
"fortworth",15,0,15.1851851851852
"fortworth",15,1,7.60629921259843
"fortworth",16,0,14.5
"fortworth",16,1,7.42857142857143
"fortworth",17,0,15.3653846153846
"fortworth",17,1,9.93076923076923
"fortworth",18,0,12.22
"fortworth",18,1,13.0076923076923
"fortworth",19,0,14.6153846153846
"fortworth",19,1,15.2230769230769
"fortworth",20,0,10.7058823529412
"fortworth",20,1,11.6666666666667
"fortworth",21,0,6.25
"fortworth",21,1,5.28571428571429
"fortworth",22,0,4.83333333333333
"fortworth",22,1,3.78217821782178
"fortworth",23,0,4.73170731707317
"fortworth",23,1,2.48684210526316
"frankfurt",0,0,5.30555555555556
"frankfurt",0,1,2.9468085106383
"frankfurt",1,0,4.53333333333333
"frankfurt",1,1,2.91666666666667
"frankfurt",2,0,3.84090909090909
"frankfurt",2,1,2.03333333333333
"frankfurt",3,0,2.93023255813953
"frankfurt",3,1,1.83870967741935
"frankfurt",4,0,2.32432432432432
"frankfurt",4,1,1.83333333333333
"frankfurt",5,0,2.2
"frankfurt",5,1,1.40625
"frankfurt",6,0,1.5
"frankfurt",6,1,1.76923076923077
"frankfurt",7,0,1.33333333333333
"frankfurt",7,1,3.74380165289256
"frankfurt",8,0,3.6875
"frankfurt",8,1,7.34677419354839
"frankfurt",9,0,3.57894736842105
"frankfurt",9,1,5.91935483870968
"frankfurt",10,0,5.57142857142857
"frankfurt",10,1,5.69354838709677
"frankfurt",11,0,6.38775510204082
"frankfurt",11,1,6.22222222222222
"frankfurt",12,0,8.70588235294118
"frankfurt",12,1,7.15079365079365
"frankfurt",13,0,8.14
"frankfurt",13,1,8.34108527131783
"frankfurt",14,0,9.88
"frankfurt",14,1,6.7578125
"frankfurt",15,0,9.625
"frankfurt",15,1,7.104
"frankfurt",16,0,8.48
"frankfurt",16,1,7.07874015748031
"frankfurt",17,0,7.95833333333333
"frankfurt",17,1,8.25581395348837
"frankfurt",18,0,9.08163265306122
"frankfurt",18,1,10.875
